time,plv,part,pven,qao,qper,qmv,vlv,vart,vven,accuracy,est,phase,cycle,cpu
330.0,5.9785,10.49969104363243,1.8846314489904232,0.0,71.79216328868337,0.0,106.7288545149356,762.4922760908107,4130.778869394254,-1,-1,-1,1,-1
332.0,6.5373,10.493947670569332,1.8848707562013851,0.0,71.7423076197329,0.0,106.7288545149356,762.3486917642333,4130.922453720831,-1,-1,-1,1,-1
334.0,7.1153,10.488208285959754,1.885109897226783,0.0,71.69248657277475,0.0,106.7288545149356,762.2052071489938,4131.06593833607,-1,-1,-1,1,-1
336.0,7.7208,10.482472887033932,1.8853488721820257,0.0,71.64270012376589,0.0,106.7288545149356,762.0618221758483,4131.2093233092155,-1,-1,-1,1,-1
338.0,8.3374,10.47674147102403,1.8855876811824388,0.0,71.59294824867992,0.0,106.7288545149356,761.9185367756007,4131.352608709463,-1,-1,-1,1,-1
340.0,8.9551,10.471014035164135,1.8858263243432687,0.0,71.54323092350721,0.0,106.7288545149356,761.7753508791034,4131.495794605961,-1,-1,-1,1,-1
342.0,9.5882,10.465290576690254,1.8860648017796802,0.0,71.49354812425477,0.0,106.7288545149356,761.6322644172564,4131.638881067808,-1,-1,-1,1,-1
344.0,10.2438,10.459571092840315,1.886303113606761,0.0,71.44389982694628,0.0,106.7288545149356,761.4892773210079,4131.7818681640565,-1,-1,-1,1,-1
346.0,10.8975,10.45385558085416,1.8865412599395177,44.36444191458406,71.39428600762201,0.0,106.7288545149356,761.346389521354,4131.924755963711,-1,-1,-1,1,-1
348.0,11.437,10.451693193326719,1.8867792408928759,98.53068066732806,71.37428293694869,0.0,106.64012563110644,761.292329833168,4132.067544535726,-1,-1,-1,1,-1
350.0,11.9275,10.45386570514515,1.8870171551693329,147.36342948548503,71.3904045831318,0.0,106.44306426977178,761.3466426286287,4132.2102931016,-1,-1,-1,1,-1
352.0,12.3522,10.459943547137335,1.887255123184609,189.22564528626646,71.43907019960606,0.0,106.1483374108008,761.4985886784334,4132.3530739107655,-1,-1,-1,1,-1
354.0,12.7376,10.46936647314427,1.8874932534186095,226.8233526855731,71.5156101643805,0.0,105.76988612022828,761.7341618286067,4132.495952051166,-1,-1,-1,1,-1
356.0,13.0892,10.481791092545963,1.8877316387858234,260.7408907454037,71.61716211466783,0.0,105.31623941485714,762.0447773136491,4132.638983271494,-1,-1,-1,1,-1
358.0,13.4183,10.496920990836424,1.8879703626595377,292.13790091635764,71.74125523480738,0.0,104.79475763336633,762.4230247709106,4132.782217595723,-1,-1,-1,1,-1
360.0,13.7097,10.514552722490949,1.8882095001769874,319.5147277509051,71.88619351928301,0.0,104.21048183153361,762.8638180622737,4132.925700106192,-1,-1,-1,1,-1
362.0,13.9658,10.53436300522948,1.888449120822053,343.143699477052,72.04928237006189,0.0,103.5714523760318,763.359075130737,4133.069472493232,-1,-1,-1,1,-1
364.0,14.212,10.55605055859804,1.888689285096619,365.594944140196,72.22801061251184,0.0,102.8851649770777,763.901263964951,4133.213571057971,-1,-1,-1,1,-1
366.0,14.4475,10.579519913280256,1.8889300451319953,386.79800867197434,72.42158223456885,0.0,102.1539750887973,764.4879978320064,4133.358027079197,-1,-1,-1,1,-1
368.0,14.6675,10.604670027395246,1.889171450406108,406.28299726047544,72.6291548082428,0.0,101.38037907145335,765.1167506848811,4133.502870243665,-1,-1,-1,1,-1
370.0,14.8762,10.631362334791424,1.8894135475888045,424.48376652085767,72.8495732266885,0.0,100.5678130769324,765.7840583697856,4133.648128553283,-1,-1,-1,1,-1
372.0,15.058,10.659493070254957,1.8896563794995578,439.8506929745043,73.08197242296166,0.0,99.71884554389068,766.4873267563739,4133.793827699735,-1,-1,-1,1,-1
374.0,15.2121,10.68883456789908,1.889899986074303,452.3265432100919,73.32445484853982,0.0,98.83914415794167,767.220864197477,4133.939991644582,-1,-1,-1,1,-1
376.0,15.3579,10.719154734968006,1.8901444009237973,463.8745265031995,73.57508611703507,0.0,97.93449107152149,767.9788683742001,4134.086640554278,-1,-1,-1,1,-1
378.0,15.515,10.7503786901989,1.8903896512108547,476.46213098011003,73.83324199156705,0.0,97.0067420185151,768.7594672549725,4134.233790726513,-1,-1,-1,1,-1
380.0,15.6554,10.782589001317984,1.8906357620174927,487.2810998682017,74.0996103275041,0.0,96.05381775655488,769.5647250329496,4134.381457210496,-1,-1,-1,1,-1
382.0,15.7581,10.81564352048124,1.8908827607185836,494.2456479518761,74.37300633135547,0.0,95.07925555681848,770.391088012031,4134.52965643115,-1,-1,-1,1,-1
384.0,15.8574,10.849233331810883,1.8911306707396882,500.8166668189118,74.65085550892663,0.0,94.09076426091472,771.2308332952721,4134.678402443813,-1,-1,-1,1,-1
386.0,15.9709,10.883326596715683,1.8913795069247195,508.75734032843167,74.9328924149247,0.0,93.0891309272769,772.0831649178921,4134.827704154832,-1,-1,-1,1,-1
388.0,16.0719,10.91803255254876,1.891629283232769,515.3867447451239,75.22002724429994,0.0,92.07161624662004,772.950813813719,4134.977569939661,-1,-1,-1,1,-1
390.0,16.139,10.953245889948825,1.891880016656916,518.5754110051175,75.51138227743256,0.0,91.0408427571298,773.8311472487206,4135.12800999415,-1,-1,-1,1,-1
392.0,16.2026,10.98869101224704,1.8921317212645075,521.390898775296,75.80466075818778,0.0,90.00369193511956,774.717275306176,4135.2790327587045,-1,-1,-1,1,-1
394.0,16.2968,11.024337911288407,1.892384403467034,527.2462088711594,76.0996125651781,0.0,88.96091013756897,775.6084477822102,4135.43064208022,-1,-1,-1,1,-1
396.0,16.3763,11.060429638992886,1.8926380688422508,531.5870361007114,76.39826308458862,0.0,87.90641771982665,776.5107409748222,4135.5828413053505,-1,-1,-1,1,-1
398.0,16.3999,11.096844740834177,1.8928927297192013,530.3055259165822,76.69960009262479,0.0,86.84324364762523,777.4211185208544,4135.735637831521,-1,-1,-1,1,-1
400.0,16.4521,11.133133214900095,1.893148395052843,531.8966785099907,76.9998734987271,0.0,85.78263259579207,778.3283303725024,4135.889037031706,-1,-1,-1,1,-1
402.0,16.4894,11.169524959300997,1.8934050612978384,531.9875040699003,77.30099915002633,0.0,84.71883923877209,779.2381239825249,4136.043036778703,-1,-1,-1,1,-1
404.0,16.5223,11.20589987969459,1.8936627312950047,531.6400120305411,77.60197623666322,0.0,83.65486423063228,780.1474969923647,4136.197638777003,-1,-1,-1,1,-1
406.0,16.5323,11.2422229225581,1.8939214045491266,529.00770774419,77.90251265007477,0.0,82.5915842065712,781.0555730639525,4136.352842729476,-1,-1,-1,1,-1
408.0,16.5532,11.278311338165627,1.8941810795912943,527.4888661834373,78.20108548811943,0.0,81.53356879108281,781.9577834541407,4136.508647754777,-1,-1,-1,1,-1
410.0,16.5554,11.314254360621254,1.8944417498762536,524.1145639378744,78.498438422875,0.0,80.47859105871593,782.8563590155313,4136.665049925752,-1,-1,-1,1,-1
412.0,16.5713,11.349903650662455,1.894703411337664,522.1396349337546,78.79333532770659,0.0,79.43036193084019,783.7475912665614,4136.822046802598,-1,-1,-1,1,-1
414.0,16.5625,11.385371354630939,1.8949660557887562,517.7128645369062,79.08671082368485,0.0,78.38608266097268,784.6342838657735,4136.979633473254,-1,-1,-1,1,-1
416.0,16.5672,11.420461446927998,1.8952296781581692,514.6738553072001,79.37693140641524,0.0,77.35065693189887,785.5115361731999,4137.137806894902,-1,-1,-1,1,-1
418.0,16.5483,11.455285200840063,1.8954942679295224,509.3014799159938,79.66492444092117,0.0,76.32130922128447,786.3821300210016,4137.296560757713,-1,-1,-1,1,-1
420.0,16.5458,11.48965612527807,1.8957598176776598,505.6143874721929,79.94913589667009,0.0,75.30270626145247,787.2414031319518,4137.455890606596,-1,-1,-1,1,-1
422.0,16.5173,11.523709345404113,1.8960263147973138,499.35906545958863,80.23069192172332,0.0,74.29147748650809,788.0927336351028,4137.615788878388,-1,-1,-1,1,-1
424.0,16.5034,11.557239615287145,1.8962937504370545,494.61603847128544,80.5078822070841,0.0,73.29275935558891,788.9309903821786,4137.776250262233,-1,-1,-1,1,-1
426.0,16.4664,11.59036826778828,1.8965621100444106,487.60317322117197,80.78171798119892,0.0,72.30352727864634,789.759206694707,4137.937266026646,-1,-1,-1,1,-1
428.0,16.4461,11.62291398420748,1.896831382437681,482.3186015792521,81.05068834808166,0.0,71.328320932204,790.572849605187,4138.098829462609,-1,-1,-1,1,-1
430.0,16.4011,11.655015417265972,1.897101551398843,474.6084582734028,81.31594888222608,0.0,70.36368372904549,791.3753854316493,4138.260930839306,-1,-1,-1,1,-1
432.0,16.3702,11.686478818017267,1.8973726045617816,468.3721181982733,81.57588511212906,0.0,69.41446681249869,792.1619704504317,4138.423562737069,-1,-1,-1,1,-1
434.0,16.3197,11.71742251666416,1.897644524178824,460.22774833358415,81.83148327071113,0.0,68.47772257610214,792.935562916604,4138.586714507294,-1,-1,-1,1,-1
436.0,16.2802,11.747694217869189,1.8979172957897255,453.2505782130812,82.08147435066219,0.0,67.55726707943496,793.6923554467297,4138.750377473835,-1,-1,-1,1,-1
438.0,16.2221,11.777387746178183,1.8981909007042275,444.47122538218173,82.32664037894963,0.0,66.6507659230088,794.4346936544546,4138.914540422536,-1,-1,-1,1,-1
440.0,16.1777,11.806359312978444,1.8984653228388242,437.1340687021558,82.5657832511635,0.0,65.76182347224444,795.1589828244611,4139.079193703295,-1,-1,-1,1,-1
442.0,16.1126,11.83472477581452,1.898740542116328,427.78752241854806,82.7998686141516,0.0,64.88755533484013,795.868119395363,4139.244325269797,-1,-1,-1,1,-1
444.0,16.0599,11.862323788118875,1.8990165416783749,419.7576211881124,83.02756038700417,0.0,64.03198029000303,796.5580947029719,4139.409925007025,-1,-1,-1,1,-1
446.0,15.9903,11.889262192982965,1.8992933002129986,410.10378070170344,83.24974077308305,0.0,63.19246504762681,797.2315548245741,4139.575980127799,-1,-1,-1,1,-1
448.0,15.9315,11.915410516177253,1.8995707993489093,401.6089483822746,83.46533097356954,0.0,62.372257486223404,797.8852629044313,4139.7424796093455,-1,-1,-1,1,-1
450.0,15.8548,11.940862005569947,1.8998490171188207,391.39379944300515,83.67510823709272,0.0,61.56903958945885,798.5215501392487,4139.9094102712925,-1,-1,-1,1,-1
452.0,15.7938,11.965479500866422,1.9001279341462776,382.83204991335765,83.87792972266787,0.0,60.78625199057284,799.1369875216606,4140.0767604877665,-1,-1,-1,1,-1
454.0,15.7102,11.989395830481676,1.9004075272453536,372.08041695183243,84.07490252696937,0.0,60.02058789074613,799.7348957620419,4140.244516347212,-1,-1,-1,1,-1
456.0,15.6469,12.012436271635666,1.9006877769204433,363.44637283643345,84.26457078929351,0.0,59.276427056842465,800.3109067908916,4140.412666152266,-1,-1,-1,1,-1
458.0,15.5565,12.034770815799439,1.9009686588230745,352.1729184200561,84.44835130813637,0.0,58.549534311169595,800.869270394986,4140.581195293845,-1,-1,-1,1,-1
460.0,15.4921,12.056188781168395,1.9012501533274342,343.5911218831606,84.62448856534134,0.0,57.84518847432948,801.4047195292098,4140.7500919964605,-1,-1,-1,1,-1
462.0,15.3934,12.076906111833818,1.9015322349559862,331.6493888166182,84.79478230731526,0.0,57.15800623056316,801.9226527958455,4140.919340973592,-1,-1,-1,1,-1
464.0,15.3294,12.096654480354564,1.9018148842303435,323.2745519645436,84.9569966343685,0.0,56.49470745292992,802.4163620088641,4141.088930538206,-1,-1,-1,1,-1
466.0,15.2192,12.11571988478098,1.9020980742191236,310.3480115219021,85.11351508801548,0.0,55.84815834900083,802.8929971195245,4141.258844531474,-1,-1,-1,1,-1
468.0,15.1634,12.133738644495688,1.9023817859360845,302.9661355504311,85.26130715466336,0.0,55.22746232595703,803.3434661123922,4141.429071561651,-1,-1,-1,1,-1
470.0,15.0739,12.151155030767349,1.902665990293267,292.27449692326513,85.40407533728401,0.0,54.621530054856166,803.7788757691837,4141.59959417596,-1,-1,-1,1,-1
472.0,14.992,12.167704664494227,1.9029506705443904,282.4295335505774,85.53961661624864,0.0,54.036981061009634,804.1926166123557,4141.770402326634,-1,-1,-1,1,-1
474.0,14.8753,12.183455857848971,1.903235802599779,269.1844142151029,85.66850046040993,0.0,53.47212199390848,804.5863964462243,4141.9414815598675,-1,-1,-1,1,-1
476.0,14.8003,12.198137130949348,1.9035213642679794,260.21628690506515,85.78846472234474,0.0,52.93375316547827,804.9534282737337,4142.112818560788,-1,-1,-1,1,-1
478.0,14.6785,12.212091356723967,1.9038073258170547,246.64086432760328,85.90236692422425,0.0,52.41332059166814,805.3022839180992,4142.284395490233,-1,-1,-1,1,-1
480.0,14.592,12.224950436516238,1.904093667040135,236.70495634837624,86.00713974563419,0.0,51.920038863012934,805.6237609129059,4142.456200224081,-1,-1,-1,1,-1
482.0,14.4784,12.237006261844458,1.9043803575059535,224.13937381555425,86.10521586948754,0.0,51.44662895031618,805.9251565461115,4142.628214503572,-1,-1,-1,1,-1
484.0,14.4171,12.248048994480145,1.9046673748921845,216.90510055198544,86.19484682989967,0.0,50.998350202685074,806.2012248620036,4142.800424935311,-1,-1,-1,1,-1
486.0,14.319,12.258505814777914,1.9049546910482846,206.04941852220867,86.2795926977469,0.0,50.5645400015811,806.4626453694478,4142.972814628971,-1,-1,-1,1,-1
488.0,14.2378,12.26808740084387,1.9052422896906107,196.97125991561305,86.35704259294383,0.0,50.15244116453668,806.7021850210967,4143.145373814366,-1,-1,-1,1,-1
490.0,14.1117,12.276936538229684,1.9055301464992545,183.47634617703167,86.42838659775357,0.0,49.758498644705455,806.9234134557421,4143.318087899553,-1,-1,-1,1,-1
492.0,14.0413,12.284700374996028,1.9058182411212465,175.65996250039717,86.49068444895653,0.0,49.39154595235139,807.1175093749007,4143.490944672748,-1,-1,-1,1,-1
494.0,13.9397,12.291833917240142,1.9061065434027433,164.78660827598583,86.54772811531167,0.0,49.0402260273506,807.2958479310036,4143.663926041646,-1,-1,-1,1,-1
496.0,13.8541,12.298093027652994,1.9063950358297932,155.60069723470065,86.59748326519333,0.0,48.71065281079863,807.4523256913249,4143.837021497876,-1,-1,-1,1,-1
498.0,13.7298,12.303613284770554,1.9066836941073446,142.6186715229445,86.64107992219341,0.0,48.39945141632923,807.5903321192638,4144.010216464407,-1,-1,-1,1,-1
500.0,13.6535,12.308091492098615,1.9069724977070852,134.5408507901384,86.6759916199294,0.0,48.114214073283335,807.7022873024654,4144.183498624251,-1,-1,-1,1,-1
502.0,13.5493,12.311920680832232,1.9072614176791527,123.73793191677684,86.70549385960899,0.0,47.84513237170306,807.7980170208058,4144.356850607492,-1,-1,-1,1,-1
504.0,13.4626,12.314883275876804,1.907550435992016,114.7716724123196,86.72777366570656,0.0,47.5976565078695,807.8720818969201,4144.53026159521,-1,-1,-1,1,-1
506.0,13.3421,12.317126787776534,1.9078395285709029,102.49732122234664,86.74406049338025,0.0,47.36811316304486,807.9281696944133,4144.703717142542,-1,-1,-1,1,-1
508.0,13.2641,12.31838704863485,1.9081286754392144,94.57129513651488,86.75215310996361,0.0,47.163118520600165,807.9596762158712,4144.877205263529,-1,-1,-1,1,-1
510.0,13.1625,12.319012579996974,1.9084178492829142,84.34874200030258,86.75495608928382,0.0,46.973975930327136,807.9753144999244,4145.0507095697485,-1,-1,-1,1,-1
512.0,13.0735,12.318820082869856,1.908707032469879,75.46799171301437,86.75094208666648,0.0,46.80527844632653,807.9705020717464,4145.224219481927,-1,-1,-1,1,-1
514.0,12.9599,12.317917446839965,1.9089962022768334,64.19825531600338,86.74101037135944,0.0,46.6543424629005,807.9479361709991,4145.3977213661,-1,-1,-1,1,-1
516.0,12.8779,12.316114026435535,1.9092853389780717,56.1785973564465,86.72357239547887,0.0,46.52594595226849,807.9028506608884,4145.571203386843,-1,-1,-1,1,-1
518.0,12.7627,12.31367042843241,1.9095744175527232,44.90295715675909,86.70080009066407,0.0,46.4135887575556,807.8417607108103,4145.744650531634,-1,-1,-1,1,-1
520.0,12.6905,12.310326600997696,1.909863420219693,38.01733990023042,86.67052650648336,0.0,46.323782843242086,807.7581650249424,4145.918052131816,-1,-1,-1,1,-1
522.0,12.5708,12.306434346069196,1.910152321974715,26.436565393080436,86.63568353412067,0.0,46.24774816344163,807.6608586517299,4146.091393184829,-1,-1,-1,1,-1
524.0,12.4829,12.301618416617911,1.9104411075864938,18.128158338208955,86.59314424192848,0.0,46.19487503265547,807.5404604154478,4146.264664551896,-1,-1,-1,1,-1
526.0,12.3769,12.296141217745612,1.9107297514006343,8.075878225438693,86.54509555287481,0.0,46.15861871597905,807.4035304436403,4146.437850840381,-1,-1,-1,1,-1
528.0,12.3075,12.289863680359417,1.9110182350524776,1.7636319640581988,86.49037871089118,0.0,46.14246695952818,807.2465920089854,4146.610941031487,-1,-1,-1,1,-1
530.0,12.1954,12.283085540619673,1.9113065363148463,0.0,86.43149170254021,0.0,46.138939695600065,807.0771385154918,4146.783921788908,-1,-1,-1,1,-1
532.0,12.0902,12.27617102128347,1.911594641287188,0.0,86.37146983330237,0.0,46.138939695600065,806.9042755320868,4146.956784772313,-1,-1,-1,1,-1
534.0,11.9499,12.269261303696808,1.911882546186633,0.0,86.31148964591813,0.0,46.138939695600065,806.7315325924202,4147.12952771198,-1,-1,-1,1,-1
536.0,11.8253,12.262356384525132,1.91217025115212,0.0,86.25155111144177,0.0,46.138939695600065,806.5589096131283,4147.302150691272,-1,-1,-1,1,-1
538.0,11.6636,12.255456260436217,1.9124577563224905,0.0,86.19165420094772,0.0,46.138939695600065,806.3864065109054,4147.474653793494,-1,-1,-1,1,-1
540.0,11.5277,12.248560928100142,1.9127450618364947,0.0,86.1317988855304,0.0,46.138939695600065,806.2140232025035,4147.647037101897,-1,-1,-1,1,-1
542.0,11.3444,12.241670384189302,1.9130321678327784,0.0,86.07198513630436,0.0,46.138939695600065,806.0417596047325,4147.819300699667,-1,-1,-1,1,-1
544.0,11.2137,12.234784625378397,1.9133190744499007,0.0,86.01221292440414,0.0,46.138939695600065,805.8696156344599,4147.99144466994,-1,-1,-1,1,-1
546.0,11.0174,12.227903648344444,1.913605781826315,0.0,85.95248222098442,0.0,46.138939695600065,805.6975912086111,4148.163469095789,-1,-1,-1,1,-1
548.0,10.8551,12.221027449766765,1.9138922901003843,0.0,85.89279299721983,0.0,46.138939695600065,805.5256862441692,4148.335374060231,-1,-1,-1,1,-1
550.0,10.6645,12.214156026326986,1.9141785994103748,0.0,85.83314522430508,0.0,46.138939695600065,805.3539006581747,4148.507159646225,-1,-1,-1,1,-1
552.0,10.4986,12.207289374709044,1.9144647098944567,0.0,85.77353887345488,0.0,46.138939695600065,805.1822343677261,4148.678825936674,-1,-1,-1,1,-1
554.0,10.3019,12.200427491599166,1.9147506216907004,0.0,85.71397391590388,0.0,46.138939695600065,805.0106872899792,4148.85037301442,-1,-1,-1,1,-1
556.0,10.1323,12.193570373685894,1.915036334937087,0.0,85.65445032290673,0.0,46.138939695600065,804.8392593421473,4149.021800962252,-1,-1,-1,1,-1
558.0,9.9232,12.18671801766006,1.9153218497714972,0.0,85.594968065738,0.0,46.138939695600065,804.6679504415015,4149.193109862898,-1,-1,-1,1,-1
560.0,9.7626,12.179870420214803,1.9156071663317167,0.0,85.53552711569239,0.0,46.138939695600065,804.49676050537,4149.36429979903,-1,-1,-1,1,-1
562.0,9.5519,12.173027578045549,1.9158922847554352,0.0,85.47612744408428,0.0,46.138939695600065,804.3256894511387,4149.535370853261,-1,-1,-1,1,-1
564.0,9.3618,12.16618948785002,1.9161772051802488,0.0,85.41676902224808,0.0,46.138939695600065,804.1547371962505,4149.706323108149,-1,-1,-1,1,-1
566.0,9.1611,12.159356146328241,1.9164619277436563,0.0,85.35745182153822,0.0,46.138939695600065,803.983903658206,4149.877156646194,-1,-1,-1,1,-1
568.0,8.9691,12.152527550182517,1.916746452583061,0.0,85.29817581332881,0.0,46.138939695600065,803.8131887545629,4150.047871549837,-1,-1,-1,1,-1
570.0,8.7642,12.145703696117453,1.9170307798357726,0.0,85.238940969014,0.0,46.138939695600065,803.6425924029363,4150.218467901464,-1,-1,-1,1,-1
572.0,8.5704,12.138884580839932,1.9173149096390019,0.0,85.17974726000776,0.0,46.138939695600065,803.4721145209983,4150.388945783401,-1,-1,-1,1,-1
574.0,8.3604,12.132070201059133,1.9175988421298689,0.0,85.12059465774385,0.0,46.138939695600065,803.3017550264783,4150.559305277921,-1,-1,-1,1,-1
576.0,8.1691,12.125260553486514,1.917882577445395,0.0,85.06148313367599,0.0,46.138939695600065,803.1315138371629,4150.729546467237,-1,-1,-1,1,-1
578.0,7.948,12.118455634835819,1.9181661157225078,0.0,85.0024126592776,0.0,46.138939695600065,802.9613908708955,4150.899669433505,-1,-1,-1,1,-1
580.0,7.7562,12.111655441823077,1.9184494570980375,0.0,84.943383206042,0.0,46.138939695600065,802.7913860455769,4151.0696742588225,-1,-1,-1,1,-1
582.0,7.5466,12.104859971166594,1.9187326017087252,0.0,84.88439474548224,0.0,46.138939695600065,802.6214992791648,4151.239561025235,-1,-1,-1,1,-1
584.0,7.347,12.098069219586955,1.9190155496912105,0.0,84.82544724913122,0.0,46.138939695600065,802.4517304896739,4151.409329814726,-1,-1,-1,1,-1
586.0,7.1316,12.091283183807022,1.9192983011820404,0.0,84.76654068854151,0.0,46.138939695600065,802.2820795951756,4151.578980709224,-1,-1,-1,1,-1
588.0,6.9351,12.08450186055194,1.919580856317669,0.0,84.70767503528559,0.0,46.138939695600065,802.1125465137985,4151.7485137906015,-1,-1,-1,1,-1
590.0,6.713,12.077725246549116,1.9198632152344528,0.0,84.64885026095553,0.0,46.138939695600065,801.9431311637279,4151.917929140672,-1,-1,-1,1,-1
592.0,6.5291,12.070953338528238,1.9201453780686568,0.0,84.59006633716318,0.0,46.138939695600065,801.773833463206,4152.087226841194,-1,-1,-1,1,-1
594.0,6.306,12.064186133221265,1.920427344956447,0.0,84.53132323554014,0.0,46.138939695600065,801.6046533305316,4152.256406973868,-1,-1,-1,1,-1
596.0,6.1031,12.057423627362423,1.920709116033898,0.0,84.47262092773772,0.0,46.138939695600065,801.4355906840606,4152.425469620339,-1,-1,-1,1,-1
598.0,5.8883,12.050665817688206,1.9209906914369912,0.0,84.41395938542678,0.0,46.138939695600065,801.2666454422051,4152.594414862195,-1,-1,-1,1,-1
600.0,5.6939,12.043912700937371,1.9212720713016096,0.0,84.35533858029801,0.0,46.138939695600065,801.0978175234343,4152.763242780966,-1,-1,-1,1,-1
602.0,5.4753,12.03716427385095,1.921553255763544,0.0,84.29675848406173,0.0,46.138939695600065,800.9291068462737,4152.931953458126,-1,-1,-1,1,-1
604.0,5.2809,12.030420533172224,1.9218342449584906,0.0,84.23821906844778,0.0,46.138939695600065,800.7605133293056,4153.100546975094,-1,-1,-1,1,-1
606.0,5.0744,12.023681475646748,1.9221150390220525,0.0,84.17972030520579,0.0,46.138939695600065,800.5920368911687,4153.2690234132315,-1,-1,-1,1,-1
608.0,4.8807,12.016947098022333,1.9223956380897365,0.0,84.12126216610497,0.0,46.138939695600065,800.4236774505583,4153.437382853842,-1,-1,-1,1,-1
610.0,4.6697,12.010217397049045,1.9226760422969558,0.0,84.06284462293408,0.0,46.138939695600065,800.2554349262261,4153.6056253781735,-1,-1,-1,1,-1
612.0,4.4873,12.003492369479213,1.9229562517790328,0.0,84.00446764750151,0.0,46.138939695600065,800.0873092369803,4153.77375106742,-1,-1,-1,1,-1
614.0,4.2807,11.996772012067414,1.9232362666711909,0.0,83.94613121163519,0.0,46.138939695600065,799.9193003016853,4153.941760002715,-1,-1,-1,1,-1
616.0,4.0895,11.990056321570483,1.923516087108563,0.0,83.88783528718265,0.0,46.138939695600065,799.7514080392621,4154.109652265138,-1,-1,-1,1,-1
618.0,3.8899,11.98334529474751,1.9237957132261863,0.0,83.82957984601104,0.0,46.138939695600065,799.5836323686877,4154.277427935712,-1,-1,-1,1,-1
620.0,3.7128,11.97663892835983,1.924075145159007,0.0,83.77136486000686,0.0,46.138939695600065,799.4159732089958,4154.445087095404,-1,-1,-1,1,-1
622.0,3.5189,11.96993721917103,1.924354383041873,0.0,83.71319030107631,0.0,46.138939695600065,799.2484304792757,4154.612629825124,-1,-1,-1,1,-1
624.0,3.3378,11.963240163946944,1.924633427009544,0.0,83.65505614114501,0.0,46.138939695600065,799.0810040986736,4154.780056205726,-1,-1,-1,1,-1
626.0,3.1505,11.956547759455653,1.9249122771966813,0.0,83.5969623521581,0.0,46.138939695600065,798.9136939863913,4154.947366318009,-1,-1,-1,1,-1
628.0,2.9842,11.949860002467481,1.9251909337378554,0.0,83.53890890608022,0.0,46.138939695600065,798.746500061687,4155.114560242713,-1,-1,-1,1,-1
630.0,2.8036,11.943176889754996,1.9254693967675425,0.0,83.48089577489544,0.0,46.138939695600065,798.5794222438749,4155.281638060525,-1,-1,-1,1,-1
632.0,2.6364,11.936498418093006,1.925747666420125,0.0,83.42292293060734,0.0,46.138939695600065,798.4124604523251,4155.448599852075,-1,-1,-1,1,-1
634.0,2.4628,11.929824584258558,1.9260257428298928,0.0,83.36499034523888,0.0,46.138939695600065,798.245614606464,4155.615445697936,-1,-1,-1,1,-1
636.0,2.3066,11.923155385030942,1.9263036261310436,0.0,83.3070979908325,0.0,46.138939695600065,798.0788846257735,4155.782175678626,-1,-1,-1,1,-1
638.0,2.1455,11.916490817191676,1.9265813164576806,0.0,83.24924583944997,0.0,46.138939695600065,797.9122704297919,4155.948789874608,-1,-1,-1,1,-1
640.0,2.0004,11.909830877524518,1.9268588139438119,0.0,83.19143386317256,0.0,46.138939695600065,797.745771938113,4156.115288366287,-1,-1,-1,1,-1
642.0,1.846,11.903175562815463,1.927136118723356,0.0,83.1336620341009,16.227223744671182,46.138939695600065,797.5793890703866,4156.281671234014,-1,-1,-1,1,-1
